2,MURET-ET-CROUTTES,49.2833,3.41667
2,FLAVIGNY-LE-GRAND-ET-BEAURAIN,49.8909,3.66473
2,LAON,49.5667,3.61667
2,SAINT-CLEMENT,49.7667,4.06667
2,DERCY,49.7,3.68333
2,ANGUILCOURT-LE-SART,49.6833,3.43333
2,VILLERS-EN-PRAYERES,49.3833,3.66667
2,CHALANDRY,49.6833,3.63333
2,LAVAL-EN-LAONNOIS,49.5,3.6
2,FRESSANCOURT,49.6167,3.41667
2,LE SOURD,49.8667,3.75
2,FONTAINE-NOTRE-DAME,49.8833,3.43333
2,CHERY-CHARTREUVE,49.2667,3.61667
2,MORTEFONTAINE,49.3317,3.07611
2,SERAIN,50.0167,3.36667
2,MAAST-ET-VIOLAINE,49.2833,3.45
2,NEUVILLE-SUR-AILETTE,49.4667,3.7
2,FRANCILLY-SELENCY,49.85,3.23333
2,BEZU-LE-GUERY,49.0167,3.23333
2,MARLE,49.7333,3.76667
2,LEME,49.8333,3.76667
2,CIERGES,49.1667,3.6
2,CRAONNE,49.4333,3.78333
2,COURTEMONT-VARENNES,49.0667,3.55
2,POMMIERS,49.4,3.26667
2,GLAND,49.05,3.46667
2,LANDOUZY-LA-COUR,49.85,3.98333
2,MONTIGNY-LES-CONDE,48.9833,3.56667
2,LEUILLY-SOUS-COUCY,49.4833,3.33333
2,PLOISY,49.3333,3.3
2,SERVAL,49.35,3.68333
2,BILLY-SUR-OURCQ,49.2167,3.3
2,AMBRIEF,49.3167,3.4
2,PRISCES,49.7833,3.86667
2,ROUPY,49.8167,3.18333
2,RONCHERES,49.15,3.6
2,LUGNY,49.7833,3.81667
2,CHEZY-EN-ORXOIS,49.1333,3.18333
2,DHUIZEL,49.3667,3.61667
2,ETAMPES-SUR-MARNE,49.0333,3.41667
2,VAUX-EN-VERMANDOIS,49.8167,3.15
2,BOUE,50.0167,3.7
2,LA FERE,49.6667,3.36667
2,SAINT-MICHEL,49.9167,4.13333
2,CASTRES,49.8,3.23333
2,MESBRECOURT-RICHECOURT,49.7,3.55
2,BEUGNEUX,49.2333,3.41667
2,CLERMONT-LES-FERMES,49.6667,3.95
2,CONDREN,49.6167,3.28333
2,FRANQUEVILLE,49.81,3.80945
2,ARCY-SAINTE-RESTITUE,49.25,3.46667
2,BURELLES,49.7833,3.9
2,ROCOURT-SAINT-MARTIN,49.15,3.38333
2,COMMENCHON,49.6333,3.16667
2,VOULPAIX,49.8333,3.83333
2,BUCY-LES-CERNY,49.5833,3.51667
2,RENANSART,49.7167,3.45
2,PRESLES-ET-BOVES,49.4,3.55
2,LAVAQUERESSE,49.95,3.70833
2,CUFFIES,49.4167,3.31667
2,VILLEQUIER-AUMONT,49.65,3.2
2,VENDELLES,49.9167,3.13333
2,ATTILLY,49.85,3.16667
2,BERLANCOURT,49.7787,3.75806
2,GRISOLLES,49.15,3.35
2,COURCELLES-SUR-VESLE,49.3381,3.57195
2,SONS-ET-RONCHERES,49.75,3.66667
2,SERINGES-ET-NESLES,49.2,3.53333
2,GRANDLUP-ET-FAY,49.6667,3.73333
